route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
918044,1531446,12415314460955497,104,104,0,
918044,1531451,12415314510955497,104,104,0,
918044,1531467,12415314670955497,104,104,0,
918044,1531473,12415314730955497,104,104,0,
918044,1531476,12415314760955497,104,104,0,
918044,1531477,12415314770955497,104,104,0,
918044,1531436,12515314360955497,104,104,0,
918044,1531437,12515314370955497,104,104,0,
918044,1531438,12515314380955497,104,104,0,
918044,1531446,12515314460955497,104,104,0,
918044,1531451,12515314510955497,104,104,0,
918044,1531467,12515314670955497,104,104,0,
918044,1531473,12515314730955497,104,104,0,
918044,1531476,12515314760955497,104,104,0,
918044,1531477,12515314770955497,104,104,0,
918044,1531436,12615314360955497,104,104,0,
918044,1531437,12615314370955497,104,104,0,
918044,1531438,12615314380955497,104,104,0,
918044,1531446,12615314460955497,104,104,0,
918044,1531451,12615314510955497,104,104,0,
918044,1531467,12615314670955497,104,104,0,
918044,1531473,12615314730955497,104,104,0,
918044,1531476,12615314760955497,104,104,0,
918044,1531477,12615314770955497,104,104,0,
918044,1531436,12715314360955497,104,104,0,
918044,1531437,12715314370955497,104,104,0,
918044,1531438,12715314380955497,104,104,0,
918044,1531446,12715314460955497,104,104,0,
918044,1531451,12715314510955497,104,104,0,
918044,1531467,12715314670955497,104,104,0,
918044,1531473,12715314730955497,104,104,0,
918044,1531476,12715314760955497,104,104,0,
918044,1531477,12715314770955497,104,104,0,
918044,1531436,12815314360955497,104,104,0,
918044,1531437,12815314370955497,104,104,0,
918044,1531438,12815314380955497,104,104,0,
918044,1531446,12815314460955497,104,104,0,
918044,1531451,12815314510955497,104,104,0,
918044,1531467,12815314670955497,104,104,0,
918044,1531473,12815314730955497,104,104,0,
918044,1531476,12815314760955497,104,104,0,
918044,1531477,12815314770955497,104,104,0,
918044,1531436,12915314360955497,104,104,0,
918044,1531437,12915314370955497,104,104,0,
918044,1531438,12915314380955497,104,104,0,
918044,1531446,12915314460955497,104,104,0,
918044,1531451,12915314510955497,104,104,0,
918044,1531467,12915314670955497,104,104,0,
918044,1531473,12915314730955497,104,104,0,
918044,1531476,12915314760955497,104,104,0,
918044,1531477,12915314770955497,104,104,0,
918044,1531436,13015314360955497,104,104,0,
918044,1531437,13015314370955497,104,104,0,
918044,1531438,13015314380955497,104,104,0,
918044,1531446,13015314460955497,104,104,0,
918044,1531451,13015314510955497,104,104,0,
918044,1531467,13015314670955497,104,104,0,
918044,1531473,13015314730955497,104,104,0,
918044,1531476,13015314760955497,104,104,0,
918044,1531477,13015314770955497,104,104,0,
918044,1531436,13115314360955497,104,104,0,
918044,1531437,13115314370955497,104,104,0,
918044,1531438,13115314380955497,104,104,0,
918044,1531446,13115314460955497,104,104,0,
918044,1531451,13115314510955497,104,104,0,
918044,1531467,13115314670955497,104,104,0,
918044,1531473,13115314730955497,104,104,0,
918044,1531476,13115314760955497,104,104,0,
918044,1531477,13115314770955497,104,104,0,
918044,1531436,1315314360955497,104,104,0,
918044,1531437,1315314370955497,104,104,0,
918044,1531438,1315314380955497,104,104,0,
918044,1531446,1315314460955497,104,104,0,
918044,1531451,1315314510955497,104,104,0,
918044,1531467,1315314670955497,104,104,0,
918044,1531473,1315314730955497,104,104,0,
918044,1531476,1315314760955497,104,104,0,
918044,1531477,1315314770955497,104,104,0,
918044,1531436,13215314360955497,104,104,0,
918044,1531437,13215314370955497,104,104,0,
918044,1531438,13215314380955497,104,104,0,
918044,1531446,13215314460955497,104,104,0,
918044,1531451,13215314510955497,104,104,0,
918044,1531467,13215314670955497,104,104,0,
918044,1531473,13215314730955497,104,104,0,
918044,1531476,13215314760955497,104,104,0,
918044,1531477,13215314770955497,104,104,0,
918044,1531436,13315314360955497,104,104,0,
918044,1531437,13315314370955497,104,104,0,
918044,1531438,13315314380955497,104,104,0,
918044,1531446,13315314460955497,104,104,0,
918044,1531451,13315314510955497,104,104,0,
918044,1531467,13315314670955497,104,104,0,
918044,1531473,13315314730955497,104,104,0,
918044,1531476,13315314760955497,104,104,0,
918044,1531477,13315314770955497,104,104,0,
918044,1531436,13415314360955497,104,104,0,
918044,1531437,13415314370955497,104,104,0,
918044,1531438,13415314380955497,104,104,0,
918044,1531446,13415314460955497,104,104,0,
918044,1531451,13415314510955497,104,104,0,
918044,1531467,13415314670955497,104,104,0,
918044,1531473,13415314730955497,104,104,0,
918044,1531476,13415314760955497,104,104,0,
918044,1531477,13415314770955497,104,104,0,
918044,1531436,13515314360955497,104,104,0,
918044,1531437,13515314370955497,104,104,0,
918044,1531438,13515314380955497,104,104,0,
918044,1531446,13515314460955497,104,104,0,
918044,1531451,13515314510955497,104,104,0,
918044,1531467,13515314670955497,104,104,0,
918044,1531473,13515314730955497,104,104,0,
918044,1531476,13515314760955497,104,104,0,
918044,1531477,13515314770955497,104,104,0,
918044,1531436,13615314360955497,104,104,0,
918044,1531437,13615314370955497,104,104,0,
918044,1531438,13615314380955497,104,104,0,
918044,1531446,13615314460955497,104,104,0,
918044,1531451,13615314510955497,104,104,0,
918044,1531467,13615314670955497,104,104,0,
918044,1531473,13615314730955497,104,104,0,
918044,1531476,13615314760955497,104,104,0,
918044,1531477,13615314770955497,104,104,0,
918044,1531436,13715314360955497,104,104,0,
918044,1531437,13715314370955497,104,104,0,
918044,1531438,13715314380955497,104,104,0,
918044,1531446,13715314460955497,104,104,0,
918044,1531451,13715314510955497,104,104,0,
918044,1531467,13715314670955497,104,104,0,
918044,1531473,13715314730955497,104,104,0,
918044,1531476,13715314760955497,104,104,0,
918044,1531477,13715314770955497,104,104,0,
918044,1531436,13815314360955497,104,104,0,
918044,1531437,13815314370955497,104,104,0,
918044,1531438,13815314380955497,104,104,0,
918044,1531446,13815314460955497,104,104,0,
918044,1531451,13815314510955497,104,104,0,
918044,1531467,13815314670955497,104,104,0,
918044,1531473,13815314730955497,104,104,0,
918044,1531476,13815314760955497,104,104,0,
918044,1531477,13815314770955497,104,104,0,
918044,1531436,13915314360955497,104,104,0,
918044,1531437,13915314370955497,104,104,0,
918044,1531438,13915314380955497,104,104,0,
918044,1531446,13915314460955497,104,104,0,
918044,1531451,13915314510955497,104,104,0,
918044,1531467,13915314670955497,104,104,0,
918044,1531473,13915314730955497,104,104,0,
918044,1531476,13915314760955497,104,104,0,
918044,1531477,13915314770955497,104,104,0,
918044,1531436,14015314360955497,104,104,0,
918044,1531437,14015314370955497,104,104,0,
918044,1531438,14015314380955497,104,104,0,
918044,1531446,14015314460955497,104,104,0,
918044,1531451,14015314510955497,104,104,0,
918044,1531467,14015314670955497,104,104,0,
918044,1531473,14015314730955497,104,104,0,
918044,1531476,14015314760955497,104,104,0,
918044,1531477,14015314770955497,104,104,0,
918044,1531436,14115314360955497,104,104,0,
918044,1531437,14115314370955497,104,104,0,
918044,1531438,14115314380955497,104,104,0,
918044,1531446,14115314460955497,104,104,0,
918044,1531451,14115314510955497,104,104,0,
918044,1531467,14115314670955497,104,104,0,
918044,1531473,14115314730955497,104,104,0,
918044,1531476,14115314760955497,104,104,0,
918044,1531477,14115314770955497,104,104,0,
918044,1531436,1415314360955497,104,104,0,
918044,1531437,1415314370955497,104,104,0,
918044,1531438,1415314380955497,104,104,0,
918044,1531446,1415314460955497,104,104,0,
918044,1531451,1415314510955497,104,104,0,
918044,1531467,1415314670955497,104,104,0,
918044,1531473,1415314730955497,104,104,0,
918044,1531476,1415314760955497,104,104,0,
918044,1531477,1415314770955497,104,104,0,
918044,1531436,14215314360955497,104,104,0,
918044,1531437,14215314370955497,104,104,0,
918044,1531438,14215314380955497,104,104,0,
918044,1531446,14215314460955497,104,104,0,
918044,1531451,14215314510955497,104,104,0,
918044,1531467,14215314670955497,104,104,0,
918044,1531473,14215314730955497,104,104,0,
918044,1531476,14215314760955497,104,104,0,
918044,1531477,14215314770955497,104,104,0,
918044,1531436,14315314360955497,104,104,0,
918044,1531437,14315314370955497,104,104,0,
918044,1531438,14315314380955497,104,104,0,
918044,1531446,14315314460955497,104,104,0,
918044,1531451,14315314510955497,104,104,0,
918044,1531467,14315314670955497,104,104,0,
918044,1531473,14315314730955497,104,104,0,
918044,1531476,14315314760955497,104,104,0,
918044,1531477,14315314770955497,104,104,0,
918044,1531436,14415314360955497,104,104,0,
918044,1531437,14415314370955497,104,104,0,
918044,1531438,14415314380955497,104,104,0,
918044,1531446,14415314460955497,104,104,0,
918044,1531451,14415314510955497,104,104,0,
918044,1531467,14415314670955497,104,104,0,
918044,1531473,14415314730955497,104,104,0,
918044,1531476,14415314760955497,104,104,0,
918044,1531477,14415314770955497,104,104,0,
918044,1531436,14515314360955497,104,104,0,
918044,1531437,14515314370955497,104,104,0,
918044,1531438,14515314380955497,104,104,0,
918044,1531446,14515314460955497,104,104,0,
918044,1531451,14515314510955497,104,104,0,
918044,1531467,14515314670955497,104,104,0,
918044,1531473,14515314730955497,104,104,0,
918044,1531476,14515314760955497,104,104,0,
918044,1531477,14515314770955497,104,104,0,
918044,1531436,14615314360955497,104,104,0,
918044,1531437,14615314370955497,104,104,0,
918044,1531438,14615314380955497,104,104,0,
918044,1531446,14615314460955497,104,104,0,
918044,1531451,14615314510955497,104,104,0,
918044,1531467,14615314670955497,104,104,0,
918044,1531473,14615314730955497,104,104,0,
918044,1531476,14615314760955497,104,104,0,
918044,1531477,14615314770955497,104,104,0,
918044,1531436,14715314360955497,104,104,0,
918044,1531437,14715314370955497,104,104,0,
918044,1531438,14715314380955497,104,104,0,
918044,1531446,14715314460955497,104,104,0,
918044,1531451,14715314510955497,104,104,0,
918044,1531467,14715314670955497,104,104,0,
918044,1531473,14715314730955497,104,104,0,
918044,1531476,14715314760955497,104,104,0,
918044,1531477,14715314770955497,104,104,0,
918044,1531436,14815314360955497,104,104,0,
918044,1531437,14815314370955497,104,104,0,
918044,1531438,14815314380955497,104,104,0,
918044,1531446,14815314460955497,104,104,0,
918044,1531451,14815314510955497,104,104,0,
918044,1531467,14815314670955497,104,104,0,
918044,1531473,14815314730955497,104,104,0,
918044,1531476,14815314760955497,104,104,0,
918044,1531477,14815314770955497,104,104,0,
918044,1531436,14915314360955497,104,104,0,
918044,1531437,14915314370955497,104,104,0,
918044,1531438,14915314380955497,104,104,0,
918044,1531446,14915314460955497,104,104,0,
918044,1531451,14915314510955497,104,104,0,
918044,1531467,14915314670955497,104,104,0,
918044,1531473,14915314730955497,104,104,0,
918044,1531476,14915314760955497,104,104,0,
918044,1531477,14915314770955497,104,104,0,
918044,1531436,15015314360955497,104,104,0,
918044,1531437,15015314370955497,104,104,0,
918044,1531438,15015314380955497,104,104,0,
918044,1531446,15015314460955497,104,104,0,
918044,1531451,15015314510955497,104,104,0,
918044,1531467,15015314670955497,104,104,0,
918044,1531473,15015314730955497,104,104,0,
918044,1531476,15015314760955497,104,104,0,
918044,1531477,15015314770955497,104,104,0,
918044,1531436,15115314360955497,104,104,0,
918044,1531437,15115314370955497,104,104,0,
918044,1531438,15115314380955497,104,104,0,
918044,1531446,15115314460955497,104,104,0,
918044,1531451,15115314510955497,104,104,0,
918044,1531467,15115314670955497,104,104,0,
918044,1531473,15115314730955497,104,104,0,
918044,1531476,15115314760955497,104,104,0,
918044,1531477,15115314770955497,104,104,0,
918044,1531436,1515314360955497,104,104,0,
918044,1531437,1515314370955497,104,104,0,
918044,1531438,1515314380955497,104,104,0,
918044,1531446,1515314460955497,104,104,0,
918044,1531451,1515314510955497,104,104,0,
918044,1531467,1515314670955497,104,104,0,
918044,1531473,1515314730955497,104,104,0,
918044,1531476,1515314760955497,104,104,0,
918044,1531477,1515314770955497,104,104,0,
918044,1531436,15215314360955497,104,104,0,
918044,1531437,15215314370955497,104,104,0,
918044,1531438,15215314380955497,104,104,0,
918044,1531446,15215314460955497,104,104,0,
918044,1531451,15215314510955497,104,104,0,
918044,1531467,15215314670955497,104,104,0,
918044,1531473,15215314730955497,104,104,0,
918044,1531476,15215314760955497,104,104,0,
918044,1531477,15215314770955497,104,104,0,
918044,1531436,15315314360955497,104,104,0,
918044,1531437,15315314370955497,104,104,0,
918044,1531438,15315314380955497,104,104,0,
918044,1531446,15315314460955497,104,104,0,
918044,1531451,15315314510955497,104,104,0,
918044,1531467,15315314670955497,104,104,0,
918044,1531473,15315314730955497,104,104,0,
918044,1531476,15315314760955497,104,104,0,
918044,1531477,15315314770955497,104,104,0,
918044,1531436,15415314360955497,104,104,0,
918044,1531437,15415314370955497,104,104,0,
918044,1531438,15415314380955497,104,104,0,
918044,1531446,15415314460955497,104,104,0,
918044,1531451,15415314510955497,104,104,0,
918044,1531467,15415314670955497,104,104,0,
918044,1531473,15415314730955497,104,104,0,
918044,1531476,15415314760955497,104,104,0,
918044,1531477,15415314770955497,104,104,0,
918044,1531436,15515314360955497,104,104,0,
918044,1531437,15515314370955497,104,104,0,
918044,1531438,15515314380955497,104,104,0,
918044,1531446,15515314460955497,104,104,0,
918044,1531451,15515314510955497,104,104,0,
918044,1531467,15515314670955497,104,104,0,
918044,1531473,15515314730955497,104,104,0,
918044,1531476,15515314760955497,104,104,0,
918044,1531477,15515314770955497,104,104,0,
918044,1531436,15615314360955497,104,104,0,
918044,1531437,15615314370955497,104,104,0,
918044,1531438,15615314380955497,104,104,0,
918044,1531446,15615314460955497,104,104,0,
918044,1531451,15615314510955497,104,104,0,
918044,1531467,15615314670955497,104,104,0,
918044,1531473,15615314730955497,104,104,0,
918044,1531476,15615314760955497,104,104,0,
918044,1531477,15615314770955497,104,104,0,
918044,1531436,15715314360955497,104,104,0,
918044,1531437,15715314370955497,104,104,0,
918044,1531438,15715314380955497,104,104,0,
918044,1531446,15715314460955497,104,104,0,
918044,1531451,15715314510955497,104,104,0,
918044,1531467,15715314670955497,104,104,0,
918044,1531473,15715314730955497,104,104,0,
918044,1531476,15715314760955497,104,104,0,
918044,1531477,15715314770955497,104,104,0,
918044,1531436,15815314360955497,104,104,0,
918044,1531437,15815314370955497,104,104,0,
918044,1531438,15815314380955497,104,104,0,
918044,1531446,15815314460955497,104,104,0,
918044,1531451,15815314510955497,104,104,0,
918044,1531467,15815314670955497,104,104,0,
918044,1531473,15815314730955497,104,104,0,
918044,1531476,15815314760955497,104,104,0,
918044,1531477,15815314770955497,104,104,0,
918044,1531436,15915314360955497,104,104,0,
918044,1531437,15915314370955497,104,104,0,
918044,1531438,15915314380955497,104,104,0,
918044,1531446,15915314460955497,104,104,0,
918044,1531451,15915314510955497,104,104,0,
918044,1531467,15915314670955497,104,104,0,
918044,1531473,15915314730955497,104,104,0,
918044,1531476,15915314760955497,104,104,0,
918044,1531477,15915314770955497,104,104,0,
918044,1531436,16015314360955497,104,104,0,
918044,1531437,16015314370955497,104,104,0,
918044,1531438,16015314380955497,104,104,0,
918044,1531446,16015314460955497,104,104,0,
918044,1531451,16015314510955497,104,104,0,
918044,1531467,16015314670955497,104,104,0,
918044,1531473,16015314730955497,104,104,0,
918044,1531476,16015314760955497,104,104,0,
918044,1531477,16015314770955497,104,104,0,
918044,1531436,16115314360955497,104,104,0,
918044,1531437,16115314370955497,104,104,0,
918044,1531438,16115314380955497,104,104,0,
918044,1531446,16115314460955497,104,104,0,
918044,1531451,16115314510955497,104,104,0,
918044,1531467,16115314670955497,104,104,0,
918044,1531473,16115314730955497,104,104,0,
918044,1531476,16115314760955497,104,104,0,
918044,1531477,16115314770955497,104,104,0,
918044,1531436,1615314360955497,104,104,0,
918044,1531437,1615314370955497,104,104,0,
918044,1531438,1615314380955497,104,104,0,
918044,1531446,1615314460955497,104,104,0,
918044,1531451,1615314510955497,104,104,0,
918044,1531467,1615314670955497,104,104,0,
918044,1531473,1615314730955497,104,104,0,
918044,1531476,1615314760955497,104,104,0,
918044,1531477,1615314770955497,104,104,0,
918044,1531436,16215314360955497,104,104,0,
918044,1531437,16215314370955497,104,104,0,
918044,1531438,16215314380955497,104,104,0,
918044,1531446,16215314460955497,104,104,0,
918044,1531451,16215314510955497,104,104,0,
918044,1531467,16215314670955497,104,104,0,
918044,1531473,16215314730955497,104,104,0,
918044,1531476,16215314760955497,104,104,0,
918044,1531477,16215314770955497,104,104,0,
918044,1531436,16315314360955497,104,104,0,
918044,1531437,16315314370955497,104,104,0,
918044,1531438,16315314380955497,104,104,0,
918044,1531446,16315314460955497,104,104,0,
918044,1531451,16315314510955497,104,104,0,
918044,1531467,16315314670955497,104,104,0,
918044,1531473,16315314730955497,104,104,0,
918044,1531476,16315314760955497,104,104,0,
918044,1531477,16315314770955497,104,104,0,
918044,1531436,16415314360955497,104,104,0,
918044,1531437,16415314370955497,104,104,0,
918044,1531438,16415314380955497,104,104,0,
918044,1531446,16415314460955497,104,104,0,
918044,1531451,16415314510955497,104,104,0,
918044,1531467,16415314670955497,104,104,0,
918044,1531473,16415314730955497,104,104,0,
918044,1531476,16415314760955497,104,104,0,
918044,1531477,16415314770955497,104,104,0,
918044,1531436,16515314360955497,104,104,0,
918044,1531437,16515314370955497,104,104,0,
918044,1531438,16515314380955497,104,104,0,
918044,1531446,16515314460955497,104,104,0,
918044,1531451,16515314510955497,104,104,0,
918044,1531467,16515314670955497,104,104,0,
