stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
2463,,"Saint-Fargeau","Gambetta (112 avenue) - 75120",48.871744824151975,2.404162541569556,0,
1783,,"Pelleport","Paul Signac (place, en face du 125 avenue Gambetta) - 75120",48.868223442716754,2.401147279604314,0,
1718,,"Saint-Fargeau","Gambetta (112 avenue) - 75120",48.871744824151975,2.404162541569556,0,
2393,,"Pelleport","Paul Signac (place, en face du 125 avenue Gambetta) - 75120",48.868223442716754,2.401147279604314,0,
1752,,"Porte des Lilas","Sérurier (Boulevard) - 75120",48.8769382235089,2.4063765669297816,0,
2430,,"Porte des Lilas","Sérurier (Boulevard) - 75120",48.8769382235089,2.4063765669297816,0,
2539,,"Gambetta","Père-Lachaise (avenue du, rue des Pyrénées) - 75120",48.864953362603146,2.398636747345926,0,
1659,,"Gambetta","Père-Lachaise (avenue du, rue des Pyrénées) - 75120",48.864953362603146,2.398636747345926,0,
